table	source	reason	form	lemma
AG	ag_lookup.json	untrusted_grave	μαξιμιανὴ	Μαξιμιανὴ
AG	ag_lookup.json	untrusted_grave	Μαριαμός	Μαριαμὸς
AG	ag_lookup.json	untrusted_grave	Μαριαμὸς	Μαριαμὸς
AG	ag_lookup.json	untrusted_grave	μαριαμος	Μαριαμὸς
AG	ag_lookup.json	untrusted_grave	μαριαμός	Μαριαμὸς
AG	ag_lookup.json	untrusted_grave	μαριαμὸς	Μαριαμὸς
AG	ag_lookup.json	untrusted_grave	Μασσόμ	Μασσὸμ
AG	ag_lookup.json	untrusted_grave	Μασσὸμ	Μασσὸμ
AG	ag_lookup.json	untrusted_grave	μασσομ	Μασσὸμ
AG	ag_lookup.json	untrusted_grave	μασσόμ	Μασσὸμ
AG	ag_lookup.json	untrusted_grave	μασσὸμ	Μασσὸμ
AG	ag_lookup.json	untrusted_grave	Μαυρικιανός	Μαυρικιανὸς
AG	ag_lookup.json	untrusted_grave	Μαυρικιανὸς	Μαυρικιανὸς
AG	ag_lookup.json	untrusted_grave	μαυρικιανος	Μαυρικιανὸς
AG	ag_lookup.json	untrusted_grave	μαυρικιανός	Μαυρικιανὸς
AG	ag_lookup.json	untrusted_grave	μαυρικιανὸς	Μαυρικιανὸς
AG	ag_lookup.json	untrusted_grave	Μελιστρουγός	Μελιστρουγὸς
AG	ag_lookup.json	untrusted_grave	Μελιστρουγὸς	Μελιστρουγὸς
AG	ag_lookup.json	untrusted_grave	μελιστρουγος	Μελιστρουγὸς
AG	ag_lookup.json	untrusted_grave	μελιστρουγός	Μελιστρουγὸς
AG	ag_lookup.json	untrusted_grave	μελιστρουγὸς	Μελιστρουγὸς
AG	ag_lookup.json	untrusted_grave	Μενεκλιανός	Μενεκλιανὸς
AG	ag_lookup.json	untrusted_grave	Μενεκλιανὸς	Μενεκλιανὸς
AG	ag_lookup.json	untrusted_grave	μενεκλιανος	Μενεκλιανὸς
AG	ag_lookup.json	untrusted_grave	μενεκλιανός	Μενεκλιανὸς
AG	ag_lookup.json	untrusted_grave	μενεκλιανὸς	Μενεκλιανὸς
AG	ag_lookup.json	untrusted_grave	Μενεσθιανός	Μενεσθιανὸς
AG	ag_lookup.json	untrusted_grave	Μενεσθιανὸς	Μενεσθιανὸς
AG	ag_lookup.json	untrusted_grave	μενεσθιανος	Μενεσθιανὸς
AG	ag_lookup.json	untrusted_grave	μενεσθιανός	Μενεσθιανὸς
AG	ag_lookup.json	untrusted_grave	μενεσθιανὸς	Μενεσθιανὸς
AG	ag_lookup.json	untrusted_grave	Μηουιανός	Μηουιανὸς
AG	ag_lookup.json	untrusted_grave	Μηουιανὸς	Μηουιανὸς
AG	ag_lookup.json	untrusted_grave	μηουιανος	Μηουιανὸς
AG	ag_lookup.json	untrusted_grave	μηουιανός	Μηουιανὸς
AG	ag_lookup.json	untrusted_grave	μηουιανὸς	Μηουιανὸς
AG	ag_lookup.json	untrusted_grave	Μιός	Μιὸς
AG	ag_lookup.json	untrusted_grave	Μιὸς	Μιὸς
AG	ag_lookup.json	untrusted_grave	μιος	Μιὸς
AG	ag_lookup.json	untrusted_grave	μιός	Μιὸς
AG	ag_lookup.json	untrusted_grave	μιὸς	Μιὸς
AG	ag_lookup.json	untrusted_grave	Μουκειανός	Μουκειανὸς
AG	ag_lookup.json	untrusted_grave	Μουκειανὸς	Μουκειανὸς
AG	ag_lookup.json	untrusted_grave	μουκειανος	Μουκειανὸς
AG	ag_lookup.json	untrusted_grave	μουκειανός	Μουκειανὸς
AG	ag_lookup.json	untrusted_grave	μουκειανὸς	Μουκειανὸς
AG	ag_lookup.json	untrusted_grave	Μουκινιανός	Μουκινιανὸς
AG	ag_lookup.json	untrusted_grave	Μουκινιανὸς	Μουκινιανὸς
AG	ag_lookup.json	untrusted_grave	μουκινιανος	Μουκινιανὸς
AG	ag_lookup.json	untrusted_grave	μουκινιανός	Μουκινιανὸς
AG	ag_lookup.json	untrusted_grave	μουκινιανὸς	Μουκινιανὸς
AG	ag_lookup.json	untrusted_grave	Μουρανίς	Μουρανὶς
AG	ag_lookup.json	untrusted_grave	Μουρανὶς	Μουρανὶς
AG	ag_lookup.json	untrusted_grave	μουρανίς	Μουρανὶς
AG	ag_lookup.json	untrusted_grave	μουρανις	Μουρανὶς
AG	ag_lookup.json	untrusted_grave	μουρανὶς	Μουρανὶς
AG	ag_lookup.json	untrusted_grave	Μυρωνὶς	Μυρωνὶς
AG	ag_lookup.json	untrusted_grave	μυρωνὶς	Μυρωνὶς
AG	ag_lookup.json	untrusted_grave	Νίκωνιδών	Νίκωνἰδὼν
AG	ag_lookup.json	untrusted_grave	Νίκωνἰδὼν	Νίκωνἰδὼν
AG	ag_lookup.json	untrusted_grave	νίκωνιδών	Νίκωνἰδὼν
AG	ag_lookup.json	untrusted_grave	νίκωνἰδὼν	Νίκωνἰδὼν
AG	ag_lookup.json	untrusted_grave	νικωνιδων	Νίκωνἰδὼν
AG	ag_lookup.json	untrusted_grave	Νεικολαίς	Νεικολαὶς
AG	ag_lookup.json	untrusted_grave	Νεικολαὶς	Νεικολαὶς
AG	ag_lookup.json	untrusted_grave	νεικολαίς	Νεικολαὶς
AG	ag_lookup.json	untrusted_grave	νεικολαις	Νεικολαὶς
AG	ag_lookup.json	untrusted_grave	νεικολαὶς	Νεικολαὶς
AG	ag_lookup.json	untrusted_grave	Νεφοτιανός	Νεφοτιανὸς
AG	ag_lookup.json	untrusted_grave	Νεφοτιανὸς	Νεφοτιανὸς
AG	ag_lookup.json	untrusted_grave	νεφοτιανος	Νεφοτιανὸς
AG	ag_lookup.json	untrusted_grave	νεφοτιανός	Νεφοτιανὸς
AG	ag_lookup.json	untrusted_grave	νεφοτιανὸς	Νεφοτιανὸς
AG	ag_lookup.json	untrusted_grave	Νεωνὶς	Νεωνὶς
AG	ag_lookup.json	untrusted_grave	νεωνὶς	Νεωνὶς
AG	ag_lookup.json	untrusted_grave	Νεωτερίς	Νεωτερὶς
AG	ag_lookup.json	untrusted_grave	Νεωτερὶς	Νεωτερὶς
AG	ag_lookup.json	untrusted_grave	νεωτερίς	Νεωτερὶς
AG	ag_lookup.json	untrusted_grave	νεωτερις	Νεωτερὶς
AG	ag_lookup.json	untrusted_grave	νεωτερὶς	Νεωτερὶς
AG	ag_lookup.json	untrusted_grave	Νικολαῒς	Νικολαῒς
AG	ag_lookup.json	untrusted_grave	νικολαῒς	Νικολαῒς
AG	ag_lookup.json	untrusted_grave	Νουμεισιανός	Νουμεισιανὸς
AG	ag_lookup.json	untrusted_grave	Νουμεισιανὸς	Νουμεισιανὸς
AG	ag_lookup.json	untrusted_grave	νουμεισιανος	Νουμεισιανὸς
AG	ag_lookup.json	untrusted_grave	νουμεισιανός	Νουμεισιανὸς
AG	ag_lookup.json	untrusted_grave	νουμεισιανὸς	Νουμεισιανὸς
AG	ag_lookup.json	untrusted_grave	Νωβιλιανός	Νωβιλιανὸς
AG	ag_lookup.json	untrusted_grave	Νωβιλιανὸς	Νωβιλιανὸς
AG	ag_lookup.json	untrusted_grave	νωβιλιανος	Νωβιλιανὸς
AG	ag_lookup.json	untrusted_grave	νωβιλιανός	Νωβιλιανὸς
AG	ag_lookup.json	untrusted_grave	νωβιλιανὸς	Νωβιλιανὸς
AG	ag_lookup.json	untrusted_grave	Ξενικὸς	Ξενικὸς
AG	ag_lookup.json	untrusted_grave	ξενικὸς	Ξενικὸς
AG	ag_lookup.json	untrusted_grave	Ουαλερεανός	Οὐαλερεανὸς
AG	ag_lookup.json	untrusted_grave	Οὐαλερεανὸς	Οὐαλερεανὸς
AG	ag_lookup.json	untrusted_grave	ουαλερεανος	Οὐαλερεανὸς
AG	ag_lookup.json	untrusted_grave	ουαλερεανός	Οὐαλερεανὸς
AG	ag_lookup.json	untrusted_grave	οὐαλερεανὸς	Οὐαλερεανὸς
AG	ag_lookup.json	untrusted_grave	Οὐετιλλιανὸς	Οὐετιλλιανὸς
AG	ag_lookup.json	untrusted_grave	οὐετιλλιανὸς	Οὐετιλλιανὸς
AG	ag_lookup.json	untrusted_grave	Οὐετρανὸς	Οὐετρανὸς
AG	ag_lookup.json	untrusted_grave	οὐετρανὸς	Οὐετρανὸς
AG	ag_lookup.json	untrusted_grave	Ουηστεινιανός	Οὐηστεινιανὸς
AG	ag_lookup.json	untrusted_grave	Οὐηστεινιανὸς	Οὐηστεινιανὸς
AG	ag_lookup.json	untrusted_grave	ουηστεινιανος	Οὐηστεινιανὸς
AG	ag_lookup.json	untrusted_grave	ουηστεινιανός	Οὐηστεινιανὸς
AG	ag_lookup.json	untrusted_grave	οὐηστεινιανὸς	Οὐηστεινιανὸς
AG	ag_lookup.json	untrusted_grave	Παβλουίς	Παβλουὶς
AG	ag_lookup.json	untrusted_grave	Παβλουὶς	Παβλουὶς
AG	ag_lookup.json	untrusted_grave	παβλουίς	Παβλουὶς
AG	ag_lookup.json	untrusted_grave	παβλουις	Παβλουὶς
AG	ag_lookup.json	untrusted_grave	παβλουὶς	Παβλουὶς
AG	ag_lookup.json	untrusted_grave	Παβόκ	Παβὸκ
AG	ag_lookup.json	untrusted_grave	Παβὸκ	Παβὸκ
AG	ag_lookup.json	untrusted_grave	παβοκ	Παβὸκ
AG	ag_lookup.json	untrusted_grave	παβόκ	Παβὸκ
AG	ag_lookup.json	untrusted_grave	παβὸκ	Παβὸκ
AG	ag_lookup.json	untrusted_grave	Παγσίς	Παγσὶς
AG	ag_lookup.json	untrusted_grave	Παγσὶς	Παγσὶς
AG	ag_lookup.json	untrusted_grave	παγσίς	Παγσὶς
AG	ag_lookup.json	untrusted_grave	παγσις	Παγσὶς
AG	ag_lookup.json	untrusted_grave	παγσὶς	Παγσὶς
AG	ag_lookup.json	untrusted_grave	Παδής	Παδὴς
AG	ag_lookup.json	untrusted_grave	Παδὴς	Παδὴς
AG	ag_lookup.json	untrusted_grave	παδής	Παδὴς
AG	ag_lookup.json	untrusted_grave	παδης	Παδὴς
AG	ag_lookup.json	untrusted_grave	παδὴς	Παδὴς
AG	ag_lookup.json	untrusted_grave	Πακουείς	Πακουεὶς
AG	ag_lookup.json	untrusted_grave	Πακουεὶς	Πακουεὶς
AG	ag_lookup.json	untrusted_grave	πακουείς	Πακουεὶς
AG	ag_lookup.json	untrusted_grave	πακουεις	Πακουεὶς
AG	ag_lookup.json	untrusted_grave	πακουεὶς	Πακουεὶς
AG	ag_lookup.json	untrusted_grave	Παλενός	Παλενὸς
AG	ag_lookup.json	untrusted_grave	Παλενὸς	Παλενὸς
AG	ag_lookup.json	untrusted_grave	παλενος	Παλενὸς
AG	ag_lookup.json	untrusted_grave	παλενός	Παλενὸς
AG	ag_lookup.json	untrusted_grave	παλενὸς	Παλενὸς
AG	ag_lookup.json	untrusted_grave	Πανετόλ	Πανετὸλ
AG	ag_lookup.json	untrusted_grave	Πανετὸλ	Πανετὸλ
AG	ag_lookup.json	untrusted_grave	πανετολ	Πανετὸλ
AG	ag_lookup.json	untrusted_grave	πανετόλ	Πανετὸλ
AG	ag_lookup.json	untrusted_grave	πανετὸλ	Πανετὸλ
AG	ag_lookup.json	untrusted_grave	Πανεφρίς	Πανεφρὶς
AG	ag_lookup.json	untrusted_grave	Πανεφρὶς	Πανεφρὶς
AG	ag_lookup.json	untrusted_grave	πανεφρίς	Πανεφρὶς
AG	ag_lookup.json	untrusted_grave	πανεφρις	Πανεφρὶς
AG	ag_lookup.json	untrusted_grave	πανεφρὶς	Πανεφρὶς
AG	ag_lookup.json	untrusted_grave	Πανηραίς	Πανηραὶς
AG	ag_lookup.json	untrusted_grave	Πανηραὶς	Πανηραὶς
AG	ag_lookup.json	untrusted_grave	πανηραίς	Πανηραὶς
AG	ag_lookup.json	untrusted_grave	πανηραις	Πανηραὶς
AG	ag_lookup.json	untrusted_grave	πανηραὶς	Πανηραὶς
AG	ag_lookup.json	untrusted_grave	Παπιρεΐς	Παπιρεῒς
AG	ag_lookup.json	untrusted_grave	Παπιρεῒς	Παπιρεῒς
AG	ag_lookup.json	untrusted_grave	παπιρεΐς	Παπιρεῒς
AG	ag_lookup.json	untrusted_grave	παπιρεις	Παπιρεῒς
AG	ag_lookup.json	untrusted_grave	παπιρεῒς	Παπιρεῒς
AG	ag_lookup.json	untrusted_grave	Παπιριανὸς	Παπιριανὸς
AG	ag_lookup.json	untrusted_grave	παπιριανὸς	Παπιριανὸς
AG	ag_lookup.json	untrusted_grave	Παπουόνς	Παπουὸνς
AG	ag_lookup.json	untrusted_grave	Παπουὸνς	Παπουὸνς
AG	ag_lookup.json	untrusted_grave	παπουονς	Παπουὸνς
AG	ag_lookup.json	untrusted_grave	παπουόνς	Παπουὸνς
AG	ag_lookup.json	untrusted_grave	παπουὸνς	Παπουὸνς
AG	ag_lookup.json	untrusted_grave	Πασαροείς	Πασαροεὶς
AG	ag_lookup.json	untrusted_grave	Πασαροεὶς	Πασαροεὶς
AG	ag_lookup.json	untrusted_grave	πασαροείς	Πασαροεὶς
AG	ag_lookup.json	untrusted_grave	πασαροεις	Πασαροεὶς
AG	ag_lookup.json	untrusted_grave	πασαροεὶς	Πασαροεὶς
AG	ag_lookup.json	untrusted_grave	Πασιανὸς	Πασιανὸς
AG	ag_lookup.json	untrusted_grave	πασιανὸς	Πασιανὸς
AG	ag_lookup.json	untrusted_grave	Πασνός	Πασνὸς
AG	ag_lookup.json	untrusted_grave	Πασνὸς	Πασνὸς
AG	ag_lookup.json	untrusted_grave	πασνος	Πασνὸς
AG	ag_lookup.json	untrusted_grave	πασνός	Πασνὸς
AG	ag_lookup.json	untrusted_grave	πασνὸς	Πασνὸς
AG	ag_lookup.json	untrusted_grave	Πεκλόμ	Πεκλὸμ
AG	ag_lookup.json	untrusted_grave	Πεκλὸμ	Πεκλὸμ
AG	ag_lookup.json	untrusted_grave	πεκλομ	Πεκλὸμ
AG	ag_lookup.json	untrusted_grave	πεκλόμ	Πεκλὸμ
AG	ag_lookup.json	untrusted_grave	πεκλὸμ	Πεκλὸμ
AG	ag_lookup.json	untrusted_grave	Πελίψ	Πελὶψ
AG	ag_lookup.json	untrusted_grave	Πελὶψ	Πελὶψ
AG	ag_lookup.json	untrusted_grave	πελίψ	Πελὶψ
AG	ag_lookup.json	untrusted_grave	πελιψ	Πελὶψ
AG	ag_lookup.json	untrusted_grave	πελὶψ	Πελὶψ
AG	ag_lookup.json	untrusted_grave	Πεννώ	Πεννὼ
AG	ag_lookup.json	untrusted_grave	Πεννὼ	Πεννὼ
AG	ag_lookup.json	untrusted_grave	πεννω	Πεννὼ
AG	ag_lookup.json	untrusted_grave	πεννώ	Πεννὼ
AG	ag_lookup.json	untrusted_grave	πεννὼ	Πεννὼ
AG	ag_lookup.json	untrusted_grave	Πενόβ	Πενὸβ
AG	ag_lookup.json	untrusted_grave	Πενὸβ	Πενὸβ
AG	ag_lookup.json	untrusted_grave	πενοβ	Πενὸβ
AG	ag_lookup.json	untrusted_grave	πενόβ	Πενὸβ
AG	ag_lookup.json	untrusted_grave	πενὸβ	Πενὸβ
AG	ag_lookup.json	untrusted_grave	Πεποιθώς	Πεποιθὼς
AG	ag_lookup.json	untrusted_grave	Πεποιθὼς	Πεποιθὼς
AG	ag_lookup.json	untrusted_grave	πεποιθὼς	Πεποιθὼς
AG	ag_lookup.json	untrusted_grave	Πεσσός	Πεσσὸς
AG	ag_lookup.json	untrusted_grave	Πεσσὸς	Πεσσὸς
AG	ag_lookup.json	untrusted_grave	πεσσὸς	Πεσσὸς
AG	ag_lookup.json	untrusted_grave	Πεταμενώρ	Πεταμενὼρ
AG	ag_lookup.json	untrusted_grave	Πεταμενὼρ	Πεταμενὼρ
AG	ag_lookup.json	untrusted_grave	πεταμενωρ	Πεταμενὼρ
AG	ag_lookup.json	untrusted_grave	πεταμενώρ	Πεταμενὼρ
AG	ag_lookup.json	untrusted_grave	πεταμενὼρ	Πεταμενὼρ
AG	ag_lookup.json	untrusted_grave	Πετασόνς	Πετασὸνς
AG	ag_lookup.json	untrusted_grave	Πετασὸνς	Πετασὸνς
AG	ag_lookup.json	untrusted_grave	πετασονς	Πετασὸνς
AG	ag_lookup.json	untrusted_grave	πετασόνς	Πετασὸνς
AG	ag_lookup.json	untrusted_grave	πετασὸνς	Πετασὸνς
AG	ag_lookup.json	untrusted_grave	Πετεανός	Πετεανὸς
AG	ag_lookup.json	untrusted_grave	Πετεανὸς	Πετεανὸς
AG	ag_lookup.json	untrusted_grave	πετεανος	Πετεανὸς
AG	ag_lookup.json	untrusted_grave	πετεανός	Πετεανὸς
AG	ag_lookup.json	untrusted_grave	πετεανὸς	Πετεανὸς
AG	ag_lookup.json	untrusted_grave	Πιόρ	Πιὸρ
AG	ag_lookup.json	untrusted_grave	Πιὸρ	Πιὸρ
AG	ag_lookup.json	untrusted_grave	πιορ	Πιὸρ
AG	ag_lookup.json	untrusted_grave	πιόρ	Πιὸρ
AG	ag_lookup.json	untrusted_grave	πιὸρ	Πιὸρ
AG	ag_lookup.json	untrusted_grave	Πλαταινὶς	Πλαταινὶς
AG	ag_lookup.json	untrusted_grave	πλαταινὶς	Πλαταινὶς
AG	ag_lookup.json	untrusted_grave	Πληρωτής	Πληρωτὴς
AG	ag_lookup.json	untrusted_grave	Πληρωτὴς	Πληρωτὴς
AG	ag_lookup.json	untrusted_grave	πληρωτής	Πληρωτὴς
AG	ag_lookup.json	untrusted_grave	πληρωτης	Πληρωτὴς
AG	ag_lookup.json	untrusted_grave	πληρωτὴς	Πληρωτὴς
AG	ag_lookup.json	untrusted_grave	Πλουτιανὸς	Πλουτιανὸς
AG	ag_lookup.json	untrusted_grave	πλουτιανὸς	Πλουτιανὸς
AG	ag_lookup.json	untrusted_grave	Πλώκ	Πλὼκ
AG	ag_lookup.json	untrusted_grave	Πλὼκ	Πλὼκ
AG	ag_lookup.json	untrusted_grave	πλωκ	Πλὼκ
AG	ag_lookup.json	untrusted_grave	πλώκ	Πλὼκ
AG	ag_lookup.json	untrusted_grave	πλὼκ	Πλὼκ
AG	ag_lookup.json	untrusted_grave	Ποκεὺς	Ποκεὺς
AG	ag_lookup.json	untrusted_grave	ποκεὺς	Ποκεὺς
AG	ag_lookup.json	untrusted_grave	Πολβωνίς	Πολβωνὶς
AG	ag_lookup.json	untrusted_grave	Πολβωνὶς	Πολβωνὶς
AG	ag_lookup.json	untrusted_grave	πολβωνίς	Πολβωνὶς
AG	ag_lookup.json	untrusted_grave	πολβωνις	Πολβωνὶς
AG	ag_lookup.json	untrusted_grave	πολβωνὶς	Πολβωνὶς
AG	ag_lookup.json	untrusted_grave	Πολιτικὸς	Πολιτικὸς
AG	ag_lookup.json	untrusted_grave	πολιτικὸς	Πολιτικὸς
AG	ag_lookup.json	untrusted_grave	Πομμλώλ	Πομμλὼλ
AG	ag_lookup.json	untrusted_grave	Πομμλὼλ	Πομμλὼλ
AG	ag_lookup.json	untrusted_grave	πομμλωλ	Πομμλὼλ
AG	ag_lookup.json	untrusted_grave	πομμλώλ	Πομμλὼλ
AG	ag_lookup.json	untrusted_grave	πομμλὼλ	Πομμλὼλ
AG	ag_lookup.json	untrusted_grave	Ποπλιανὸς	Ποπλιανὸς
AG	ag_lookup.json	untrusted_grave	ποπλιανὸς	Ποπλιανὸς
AG	ag_lookup.json	untrusted_grave	Ποπλιενός	Ποπλιενὸς
AG	ag_lookup.json	untrusted_grave	Ποπλιενὸς	Ποπλιενὸς
AG	ag_lookup.json	untrusted_grave	ποπλιενος	Ποπλιενὸς
AG	ag_lookup.json	untrusted_grave	ποπλιενός	Ποπλιενὸς
AG	ag_lookup.json	untrusted_grave	ποπλιενὸς	Ποπλιενὸς
AG	ag_lookup.json	untrusted_grave	Πορκιανός	Πορκιανὸς
AG	ag_lookup.json	untrusted_grave	Πορκιανὸς	Πορκιανὸς
AG	ag_lookup.json	untrusted_grave	πορκιανος	Πορκιανὸς
AG	ag_lookup.json	untrusted_grave	πορκιανός	Πορκιανὸς
AG	ag_lookup.json	untrusted_grave	πορκιανὸς	Πορκιανὸς
AG	ag_lookup.json	untrusted_grave	Πρειμιανός	Πρειμιανὸς
AG	ag_lookup.json	untrusted_grave	Πρειμιανὸς	Πρειμιανὸς
AG	ag_lookup.json	untrusted_grave	πρειμιανος	Πρειμιανὸς
AG	ag_lookup.json	untrusted_grave	πρειμιανός	Πρειμιανὸς
AG	ag_lookup.json	untrusted_grave	πρειμιανὸς	Πρειμιανὸς
AG	ag_lookup.json	untrusted_grave	Προβατιανός	Προβατιανὸς
AG	ag_lookup.json	untrusted_grave	Προβατιανὸς	Προβατιανὸς
AG	ag_lookup.json	untrusted_grave	προβατιανος	Προβατιανὸς
AG	ag_lookup.json	untrusted_grave	προβατιανός	Προβατιανὸς
AG	ag_lookup.json	untrusted_grave	προβατιανὸς	Προβατιανὸς
AG	ag_lookup.json	untrusted_grave	Πρωιείς	Πρωιεὶς
AG	ag_lookup.json	untrusted_grave	Πρωιεὶς	Πρωιεὶς
AG	ag_lookup.json	untrusted_grave	πρωιείς	Πρωιεὶς
AG	ag_lookup.json	untrusted_grave	πρωιεις	Πρωιεὶς
AG	ag_lookup.json	untrusted_grave	πρωιεὶς	Πρωιεὶς
AG	ag_lookup.json	untrusted_grave	Πτεκλόμ	Πτεκλὸμ
AG	ag_lookup.json	untrusted_grave	Πτεκλὸμ	Πτεκλὸμ
AG	ag_lookup.json	untrusted_grave	πτεκλομ	Πτεκλὸμ
AG	ag_lookup.json	untrusted_grave	πτεκλόμ	Πτεκλὸμ
AG	ag_lookup.json	untrusted_grave	πτεκλὸμ	Πτεκλὸμ
AG	ag_lookup.json	untrusted_grave	Σαμοοήλ	Σαμοοὴλ
AG	ag_lookup.json	untrusted_grave	Σαμοοὴλ	Σαμοοὴλ
AG	ag_lookup.json	untrusted_grave	σαμοοήλ	Σαμοοὴλ
